process_group
pow_combustion_cc_chp_methane_f_1
pow_combustion_cc_chp_methane_f_2
pow_combustion_cc_chp_methane_g_1
pow_combustion_cc_chp_methane_g_2
pow_combustion_cc_chp_oil_a_1
pow_combustion_cc_chp_oil_b_1
pow_combustion_cc_chp_oil_d_1
pow_combustion_cc_chp_oil_de_1
pow_combustion_cc_chp_oil_f_1
pow_combustion_cc_chp_oil_g_1
pow_combustion_cc_chp_syngas_a_1
pow_combustion_cc_chp_syngas_b_1
pow_combustion_cc_chp_syngas_c_1
pow_combustion_cc_chp_syngas_d_1
pow_combustion_cc_chp_syngas_de_1
pow_combustion_cc_chp_syngas_e_1
pow_combustion_cc_coal_e_1
pow_combustion_cc_lignite_a_1
pow_combustion_cc_lignite_d_1
pow_combustion_cc_lignite_de_1
pow_combustion_cc_lignite_e_1
pow_combustion_cc_lignite_f_1
pow_combustion_cc_methane_a_1
pow_combustion_cc_methane_b_1
pow_combustion_cc_methane_c_1
pow_combustion_cc_methane_d_1
pow_combustion_cc_methane_de_1
pow_combustion_cc_methane_de_2
pow_combustion_cc_methane_de_3
pow_combustion_cc_methane_e_1
pow_combustion_cc_methane_f_1
pow_combustion_cc_methane_g_1
pow_combustion_cc_oil_a_1
pow_combustion_cc_oil_b_1
pow_combustion_cc_oil_d_1
pow_combustion_cc_oil_de_1
pow_combustion_cc_oil_de_2
pow_combustion_cc_oil_e_1
pow_combustion_cc_oil_f_1
pow_combustion_cc_oil_g_1
pow_combustion_cc_syngas_a_1
pow_combustion_cc_syngas_b_1
pow_combustion_cc_syngas_c_1
pow_combustion_cc_syngas_de_1
pow_combustion_cc_syngas_e_1
pow_combustion_cc_waste_a_1
pow_combustion_cc_waste_c_1
pow_combustion_cc_waste_g_1
pow_combustion_fc_biogas_a_1
pow_combustion_fc_biogas_d_1
pow_combustion_fc_biogas_de_1
pow_combustion_fc_syngas_de_1
pow_combustion_fc_syngas_de_2
pow_combustion_fc_syngas_de_3
pow_combustion_fc_syngas_de_4
pow_combustion_fc_syngas_de_5
pow_combustion_gt_biogas_a_1
pow_combustion_gt_biogas_b_1
pow_combustion_gt_biogas_c_1
pow_combustion_gt_biogas_d_1
pow_combustion_gt_biogas_de_1
pow_combustion_gt_biogas_de_2
pow_combustion_gt_biogas_de_3
pow_combustion_gt_biogas_de_4
pow_combustion_gt_biogas_g_1
pow_combustion_gt_chp_biogas_a_1
pow_combustion_gt_chp_biogas_b_1
pow_combustion_gt_chp_biogas_d_1
pow_combustion_gt_chp_biogas_de_1
pow_combustion_gt_chp_biogas_de_2
pow_combustion_gt_chp_biogas_de_3
pow_combustion_gt_chp_biogas_de_4
pow_combustion_gt_chp_biomass_de_1
pow_combustion_gt_chp_biomass_de_2
pow_combustion_gt_chp_biomass_de_3
pow_combustion_gt_chp_ccs_methane_g_1
pow_combustion_gt_chp_oil_d_1
pow_combustion_gt_chp_oil_de_1
pow_combustion_gt_chp_oil_de_2
pow_combustion_gt_chp_oil_de_3
pow_combustion_gt_chp_syngas_b_1
pow_combustion_gt_chp_syngas_de_1
pow_combustion_gt_chp_syngas_de_2
pow_combustion_gt_hydrogen_a_1
pow_combustion_gt_hydrogen_b_1
pow_combustion_gt_hydrogen_c_1
pow_combustion_gt_hydrogen_d_1
pow_combustion_gt_hydrogen_de_1
pow_combustion_gt_hydrogen_e_1
pow_combustion_gt_hydrogen_f_1
pow_combustion_gt_hydrogen_g_1
pow_combustion_gt_methane_a_1
pow_combustion_gt_methane_a_2
pow_combustion_gt_methane_b_1
pow_combustion_gt_methane_b_2
pow_combustion_gt_methane_c_1
pow_combustion_gt_methane_c_2
pow_combustion_gt_methane_d_1
pow_combustion_gt_methane_d_2
pow_combustion_gt_methane_de_1
pow_combustion_gt_methane_e_1
pow_combustion_gt_methane_e_2
pow_combustion_gt_methane_f_1
pow_combustion_gt_methane_f_2
pow_combustion_gt_methane_g_1
pow_combustion_gt_methane_g_2
pow_combustion_gt_oil_a_1
pow_combustion_gt_oil_b_1
pow_combustion_gt_oil_c_1
pow_combustion_gt_oil_d_1
pow_combustion_gt_oil_de_1
pow_combustion_gt_oil_e_1
pow_combustion_gt_oil_f_1
pow_combustion_gt_oil_g_1
pow_combustion_gt_syngas_a_1
pow_combustion_gt_syngas_b_1
pow_combustion_gt_syngas_de_1
pow_combustion_ic_biogas_a_1
pow_combustion_ic_biogas_b_1
pow_combustion_ic_biogas_c_1
pow_combustion_ic_biogas_d_1
pow_combustion_ic_biogas_de_1
pow_combustion_ic_biogas_e_1
pow_combustion_ic_biogas_e_2
pow_combustion_ic_biogas_f_1
pow_combustion_ic_biogas_f_2
pow_combustion_ic_biogas_g_1
pow_combustion_ic_ccs_biogas_de_1
pow_combustion_ic_chp_biogas_a_1
pow_combustion_ic_chp_biogas_a_2
pow_combustion_ic_chp_biogas_b_1
pow_combustion_ic_chp_biogas_b_2
pow_combustion_ic_chp_biogas_c_1
pow_combustion_ic_chp_biogas_c_2
pow_combustion_ic_chp_biogas_d_1
pow_combustion_ic_chp_biogas_d_2
pow_combustion_ic_chp_biogas_de_1
pow_combustion_ic_chp_biogas_de_2
pow_combustion_ic_chp_biogas_e_1
pow_combustion_ic_chp_biogas_e_2
pow_combustion_ic_chp_biogas_f_1
pow_combustion_ic_chp_biogas_f_2
pow_combustion_ic_chp_biogas_g_1
pow_combustion_ic_chp_biogas_g_2
pow_combustion_ic_chp_ccs_biogas_de_1
pow_combustion_ic_chp_ccs_methane_de_1
pow_combustion_ic_chp_oil_a_1
pow_combustion_ic_chp_oil_c_1
pow_combustion_ic_chp_oil_de_1
pow_combustion_ic_chp_oil_g_1
pow_combustion_ic_chp_syngas_a_1
pow_combustion_ic_chp_syngas_c_1
pow_combustion_ic_chp_syngas_d_1
pow_combustion_ic_chp_syngas_de_1
pow_combustion_ic_chp_syngas_de_2
pow_combustion_ic_chp_syngas_de_3
pow_combustion_ic_chp_syngas_de_4
pow_combustion_ic_chp_syngas_f_1
pow_combustion_ic_chp_syngas_g_1
pow_combustion_ic_diesel_de_1
pow_combustion_ic_oil_a_1
pow_combustion_ic_oil_b_1
pow_combustion_ic_oil_c_1
pow_combustion_ic_oil_d_1
pow_combustion_ic_oil_de_1
pow_combustion_ic_oil_de_2
pow_combustion_ic_oil_de_3
pow_combustion_ic_oil_f_1
pow_combustion_ic_oil_g_1
pow_combustion_ic_syngas_a_1
pow_combustion_ic_syngas_b_1
pow_combustion_ic_syngas_c_1
pow_combustion_ic_syngas_d_1
pow_combustion_ic_syngas_de_1
pow_combustion_ic_syngas_de_2
pow_combustion_ic_syngas_de_3
pow_combustion_ic_syngas_e_1
pow_combustion_ic_syngas_f_1
pow_combustion_ic_syngas_g_1
pow_combustion_st_biogas_a_1
pow_combustion_st_biogas_b_1
pow_combustion_st_biogas_c_1
pow_combustion_st_biogas_de_1
pow_combustion_st_biogas_g_1
pow_combustion_st_biomass_a_1
pow_combustion_st_biomass_b_1
pow_combustion_st_biomass_c_1
pow_combustion_st_biomass_d_1
pow_combustion_st_biomass_de_1
pow_combustion_st_biomass_de_2
pow_combustion_st_biomass_e_1
pow_combustion_st_biomass_f_1
pow_combustion_st_biomass_g_1
pow_combustion_st_ccs_biomass_de_1
pow_combustion_st_ccs_coal_de_1
pow_combustion_st_ccs_lignite_de_1
pow_combustion_st_chp_biogas_c_1
pow_combustion_st_chp_biogas_de_1
pow_combustion_st_chp_biogas_g_1
pow_combustion_st_chp_biomass_a_1
pow_combustion_st_chp_biomass_b_1
pow_combustion_st_chp_biomass_c_1
pow_combustion_st_chp_biomass_d_1
pow_combustion_st_chp_biomass_de_1
pow_combustion_st_chp_biomass_de_2
pow_combustion_st_chp_biomass_de_3
pow_combustion_st_chp_biomass_de_4
pow_combustion_st_chp_biomass_de_5
pow_combustion_st_chp_biomass_de_6
pow_combustion_st_chp_biomass_e_1
pow_combustion_st_chp_biomass_e_2
pow_combustion_st_chp_biomass_f_1
pow_combustion_st_chp_biomass_g_1
pow_combustion_st_chp_ccs_biomass_de_1
pow_combustion_st_chp_ccs_biomass_de_2
pow_combustion_st_chp_ccs_biomass_de_3
pow_combustion_st_chp_ccs_biomass_de_4
pow_combustion_st_chp_ccs_waste_de_1
pow_combustion_st_chp_lignite_f_1
pow_combustion_st_chp_oil_de_1
pow_combustion_st_chp_syngas_a_1
pow_combustion_st_chp_syngas_d_1
pow_combustion_st_chp_syngas_de_1
pow_combustion_st_chp_waste_a_1
pow_combustion_st_chp_waste_a_2
pow_combustion_st_chp_waste_b_1
pow_combustion_st_chp_waste_b_2
pow_combustion_st_chp_waste_c_1
pow_combustion_st_chp_waste_c_2
pow_combustion_st_chp_waste_d_1
pow_combustion_st_chp_waste_d_2
pow_combustion_st_chp_waste_de_1
pow_combustion_st_chp_waste_de_2
pow_combustion_st_chp_waste_e_1
pow_combustion_st_chp_waste_e_2
pow_combustion_st_chp_waste_g_1
pow_combustion_st_chp_waste_g_2
pow_combustion_st_coal_a_1
pow_combustion_st_coal_b_1
pow_combustion_st_coal_c_1
pow_combustion_st_coal_d_1
pow_combustion_st_coal_de_1
pow_combustion_st_coal_f_1
pow_combustion_st_coal_g_1
pow_combustion_st_oil_a_1
pow_combustion_st_oil_b_1
pow_combustion_st_oil_c_1
pow_combustion_st_oil_d_1
pow_combustion_st_oil_de_1
pow_combustion_st_oil_f_1
pow_combustion_st_oil_g_1
pow_combustion_st_syngas_d_1
pow_combustion_st_syngas_e_1
pow_combustion_st_syngas_g_1
pow_combustion_st_waste_a_1
pow_combustion_st_waste_b_1
pow_combustion_st_waste_c_1
pow_combustion_st_waste_d_1
pow_combustion_st_waste_de_1
pow_combustion_st_waste_de_2
pow_combustion_st_waste_e_1
pow_combustion_st_waste_f_1
pow_combustion_st_waste_g_1
pow_exo_demand_a
pow_exo_demand_b
pow_exo_demand_c
pow_exo_demand_d
pow_exo_demand_de
pow_exo_demand_e
pow_exo_demand_f
pow_exo_demand_g
pow_exo_sink_a
pow_exo_sink_b
pow_exo_sink_c
pow_exo_sink_d
pow_exo_sink_de
pow_exo_sink_e
pow_exo_sink_f
pow_exo_sink_g
pow_geothermal_orc_a_1
pow_geothermal_orc_b_1
pow_geothermal_orc_d_1
pow_geothermal_orc_de_1
pow_geothermal_orc_e_1
pow_geothermal_orc_f_1
pow_geothermal_orc_g_1
pow_geothermal_st_chp_a_1
pow_geothermal_st_chp_de_1
pow_geothermal_st_chp_g_1
pow_helper_a
pow_helper_b
pow_helper_c
pow_helper_d
pow_helper_de
pow_helper_e
pow_helper_f
pow_helper_g
pow_hydro_a
pow_hydro_b
pow_hydro_c
pow_hydro_d
pow_hydro_de
pow_hydro_e
pow_hydro_f
pow_hydro_g
pow_hydro_stor
pow_marine_b_1
pow_marine_d_1
pow_marine_g_1
pow_nuclear_fis_a_1
pow_nuclear_fis_b_1
pow_nuclear_fis_c_1
pow_nuclear_fis_d_1
pow_nuclear_fis_de_1
pow_nuclear_fis_e_1
pow_nuclear_fis_f_1
pow_nuclear_fis_g_1
pow_scalars_a
pow_scalars_b
pow_scalars_c
pow_scalars_d
pow_scalars_de
pow_scalars_e
pow_scalars_f
pow_scalars_g
pow_source_nonbio_a
pow_source_nonbio_b
pow_source_nonbio_c
pow_source_nonbio_d
pow_source_nonbio_de
pow_source_nonbio_e
pow_source_nonbio_f
pow_source_nonbio_g
pow_wind_pv_a
pow_wind_pv_b
pow_wind_pv_c
pow_wind_pv_d
pow_wind_pv_de
pow_wind_pv_e
pow_wind_pv_f
pow_wind_pv_g
crossborder_capacities_elec_a_elec
crossborder_capacities_elec_a_elec_b
crossborder_capacities_elec_a_elec_e
crossborder_capacities_elec_a_elec_f
crossborder_capacities_elec_a_elec_g
crossborder_capacities_elec_al_elec_gr
crossborder_capacities_elec_al_elec_me
crossborder_capacities_elec_al_elec_mk
crossborder_capacities_elec_al_elec_rs
crossborder_capacities_elec_at_elec
crossborder_capacities_elec_at_elec_ch
crossborder_capacities_elec_at_elec_cz
crossborder_capacities_elec_at_elec_hu
crossborder_capacities_elec_at_elec_it
crossborder_capacities_elec_at_elec_si
crossborder_capacities_elec_at_elec_sk
crossborder_capacities_elec_b_elec
crossborder_capacities_elec_b_elec_a
crossborder_capacities_elec_b_elec_c
crossborder_capacities_elec_b_elec_g
crossborder_capacities_elec_ba_elec_hr
crossborder_capacities_elec_ba_elec_me
crossborder_capacities_elec_ba_elec_rs
crossborder_capacities_elec_be_elec
crossborder_capacities_elec_be_elec_fr
crossborder_capacities_elec_be_elec_lu
crossborder_capacities_elec_be_elec_nl
crossborder_capacities_elec_bg_elec_gr
crossborder_capacities_elec_bg_elec_mk
crossborder_capacities_elec_bg_elec_ro
crossborder_capacities_elec_bg_elec_rs
crossborder_capacities_elec_c_elec
crossborder_capacities_elec_c_elec_b
crossborder_capacities_elec_c_elec_d
crossborder_capacities_elec_ch_elec
crossborder_capacities_elec_ch_elec_at
crossborder_capacities_elec_ch_elec_fr
crossborder_capacities_elec_ch_elec_it
crossborder_capacities_elec_cy_elec_gr
crossborder_capacities_elec_cz_elec
crossborder_capacities_elec_cz_elec_at
crossborder_capacities_elec_cz_elec_pl
crossborder_capacities_elec_cz_elec_sk
crossborder_capacities_elec_d_elec
crossborder_capacities_elec_d_elec_c
crossborder_capacities_elec_d_elec_e
crossborder_capacities_elec_dk_elec
crossborder_capacities_elec_dk_elec_nl
crossborder_capacities_elec_dk_elec_no
crossborder_capacities_elec_dk_elec_se
crossborder_capacities_elec_e_elec
crossborder_capacities_elec_e_elec_a
crossborder_capacities_elec_e_elec_d
crossborder_capacities_elec_e_elec_f
crossborder_capacities_elec_ee_elec_fi
crossborder_capacities_elec_ee_elec_lv
crossborder_capacities_elec_elec_a
crossborder_capacities_elec_elec_at
crossborder_capacities_elec_elec_b
crossborder_capacities_elec_elec_be
crossborder_capacities_elec_elec_c
crossborder_capacities_elec_elec_ch
crossborder_capacities_elec_elec_cz
crossborder_capacities_elec_elec_d
crossborder_capacities_elec_elec_dk
crossborder_capacities_elec_elec_e
crossborder_capacities_elec_elec_fr
crossborder_capacities_elec_elec_lu
crossborder_capacities_elec_elec_nl
crossborder_capacities_elec_elec_no
crossborder_capacities_elec_elec_pl
crossborder_capacities_elec_elec_se
crossborder_capacities_elec_es_elec_fr
crossborder_capacities_elec_es_elec_pt
crossborder_capacities_elec_f_elec_a
crossborder_capacities_elec_f_elec_e
crossborder_capacities_elec_f_elec_g
crossborder_capacities_elec_fi_elec_ee
crossborder_capacities_elec_fi_elec_no
crossborder_capacities_elec_fi_elec_se
crossborder_capacities_elec_fr_elec
crossborder_capacities_elec_fr_elec_be
crossborder_capacities_elec_fr_elec_ch
crossborder_capacities_elec_fr_elec_es
crossborder_capacities_elec_fr_elec_ie
crossborder_capacities_elec_fr_elec_it
crossborder_capacities_elec_fr_elec_lu
crossborder_capacities_elec_g_elec_a
crossborder_capacities_elec_g_elec_b
crossborder_capacities_elec_g_elec_f
crossborder_capacities_elec_gr_elec_al
crossborder_capacities_elec_gr_elec_bg
crossborder_capacities_elec_gr_elec_cy
crossborder_capacities_elec_gr_elec_it
crossborder_capacities_elec_gr_elec_mk
crossborder_capacities_elec_hr_elec_ba
crossborder_capacities_elec_hr_elec_hu
crossborder_capacities_elec_hr_elec_rs
crossborder_capacities_elec_hr_elec_si
crossborder_capacities_elec_hu_elec_at
crossborder_capacities_elec_hu_elec_hr
crossborder_capacities_elec_hu_elec_ro
crossborder_capacities_elec_hu_elec_rs
crossborder_capacities_elec_hu_elec_si
crossborder_capacities_elec_hu_elec_sk
crossborder_capacities_elec_ie_elec_fr
crossborder_capacities_elec_it_elec_at
crossborder_capacities_elec_it_elec_ch
crossborder_capacities_elec_it_elec_fr
crossborder_capacities_elec_it_elec_gr
crossborder_capacities_elec_it_elec_me
crossborder_capacities_elec_it_elec_mt
crossborder_capacities_elec_it_elec_si
crossborder_capacities_elec_lt_elec_lv
crossborder_capacities_elec_lt_elec_se
crossborder_capacities_elec_lu_elec
crossborder_capacities_elec_lu_elec_be
crossborder_capacities_elec_lu_elec_fr
crossborder_capacities_elec_lv_elec_ee
crossborder_capacities_elec_lv_elec_lt
crossborder_capacities_elec_lv_elec_se
crossborder_capacities_elec_me_elec_al
crossborder_capacities_elec_me_elec_ba
crossborder_capacities_elec_me_elec_it
crossborder_capacities_elec_me_elec_rs
crossborder_capacities_elec_mk_elec_al
crossborder_capacities_elec_mk_elec_bg
crossborder_capacities_elec_mk_elec_gr
crossborder_capacities_elec_mk_elec_rs
crossborder_capacities_elec_mt_elec_it
crossborder_capacities_elec_nl_elec
crossborder_capacities_elec_nl_elec_be
crossborder_capacities_elec_nl_elec_dk
crossborder_capacities_elec_nl_elec_no
crossborder_capacities_elec_no_elec
crossborder_capacities_elec_no_elec_dk
crossborder_capacities_elec_no_elec_fi
crossborder_capacities_elec_no_elec_nl
crossborder_capacities_elec_no_elec_se
crossborder_capacities_elec_pl_elec
crossborder_capacities_elec_pl_elec_cz
crossborder_capacities_elec_pl_elec_se
crossborder_capacities_elec_pl_elec_sk
crossborder_capacities_elec_pt_elec_es
crossborder_capacities_elec_ro_elec_bg
crossborder_capacities_elec_ro_elec_hu
crossborder_capacities_elec_ro_elec_rs
crossborder_capacities_elec_rs_elec_al
crossborder_capacities_elec_rs_elec_ba
crossborder_capacities_elec_rs_elec_bg
crossborder_capacities_elec_rs_elec_hr
crossborder_capacities_elec_rs_elec_hu
crossborder_capacities_elec_rs_elec_me
crossborder_capacities_elec_rs_elec_mk
crossborder_capacities_elec_rs_elec_ro
crossborder_capacities_elec_se_elec
crossborder_capacities_elec_se_elec_dk
crossborder_capacities_elec_se_elec_fi
crossborder_capacities_elec_se_elec_lt
crossborder_capacities_elec_se_elec_lv
crossborder_capacities_elec_se_elec_no
crossborder_capacities_elec_se_elec_pl
crossborder_capacities_elec_si_elec_at
crossborder_capacities_elec_si_elec_hr
crossborder_capacities_elec_si_elec_hu
crossborder_capacities_elec_si_elec_it
crossborder_capacities_elec_sk_elec_at
crossborder_capacities_elec_sk_elec_cz
crossborder_capacities_elec_sk_elec_hu
crossborder_capacities_elec_sk_elec_pl
