id;scenario;process;parameter;sector;category;specification;new;groups;input_groups;output_groups;year;unit;value
137;t_all_tokio_v03;tra_road_bus_bev_pass_long_1;capacity_inst;tra;road;bus;1;;;;2024;Vehicle unit;118.948845835055
138;t_all_tokio_v03;tra_road_bus_bev_pass_short_1;capacity_inst;tra;road;bus;1;;;;2024;Vehicle unit;5290.17289084979
139;t_all_tokio_v03;tra_road_bus_ice_pass_long_diesel_1;capacity_inst;tra;road;bus;1;;;;2024;Vehicle unit;8802.21459179409
140;t_all_tokio_v03;tra_road_bus_ice_pass_short_diesel_1;capacity_inst;tra;road;bus;1;;;;2024;Vehicle unit;58191.9017993477
141;t_all_tokio_v03;tra_road_hcar_bev_pass_engine_infl_uni_1;capacity_inst;tra;road;hcar;1;;;;2024;Vehicle unit;812400.001894352
142;t_all_tokio_v03;tra_road_hcar_bev_pass_wallbox_infl_uni_g2v_1;capacity_inst;tra;road;hcar;1;;;;2024;GW;0.307376746521883
143;t_all_tokio_v03;tra_road_hcar_ice_pass_cng_1;capacity_inst;tra;road;hcar;1;;;;2024;Vehicle unit;40620.0000947176
144;t_all_tokio_v03;tra_road_hcar_ice_pass_diesel_1;capacity_inst;tra;road;hcar;1;;;;2024;Vehicle unit;1624800.0037887
145;t_all_tokio_v03;tra_road_hcar_ice_pass_gasoline_1;capacity_inst;tra;road;hcar;1;;;;2024;Vehicle unit;3249600.00757741
146;t_all_tokio_v03;tra_road_hcar_ice_pass_lpg_1;capacity_inst;tra;road;hcar;1;;;;2024;Vehicle unit;40620.0000947176
147;t_all_tokio_v03;tra_road_htruck_ice_frei_diesel_1;capacity_inst;tra;road;htruck;1;;;;2024;Vehicle unit;445834.304761905
148;t_all_tokio_v03;tra_road_lcar_bev_pass_engine_infl_uni_1;capacity_inst;tra;road;lcar;1;;;;2024;Vehicle unit;1266548.47197792
149;t_all_tokio_v03;tra_road_lcar_bev_pass_wallbox_infl_uni_g2v_1;capacity_inst;tra;road;lcar;1;;;;2024;GW;0.249047755503286
150;t_all_tokio_v03;tra_road_lcar_ice_pass_cng_1;capacity_inst;tra;road;lcar;1;;;;2024;Vehicle unit;63327.423598896
151;t_all_tokio_v03;tra_road_lcar_ice_pass_diesel_1;capacity_inst;tra;road;lcar;1;;;;2024;Vehicle unit;2533096.94395584
152;t_all_tokio_v03;tra_road_lcar_ice_pass_gasoline_1;capacity_inst;tra;road;lcar;1;;;;2024;Vehicle unit;5066193.88791168
153;t_all_tokio_v03;tra_road_lcar_ice_pass_lpg_1;capacity_inst;tra;road;lcar;1;;;;2024;Vehicle unit;63327.423598896
154;t_all_tokio_v03;tra_road_ltruck_bev_frei_engine_infl_uni_1;capacity_inst;tra;road;ltruck;1;;;;2024;Vehicle unit;166792.249158249
155;t_all_tokio_v03;tra_road_ltruck_bev_frei_wallbox_infl_uni_g2v_1;capacity_inst;tra;road;ltruck;1;;;;2024;GW;0.11273452283105
156;t_all_tokio_v03;tra_road_ltruck_ice_frei_diesel_1;capacity_inst;tra;road;ltruck;1;;;;2024;Vehicle unit;2297327.2053872
157;t_all_tokio_v03;tra_road_ltruck_ice_frei_gasoline_1;capacity_inst;tra;road;ltruck;1;;;;2024;Vehicle unit;283232.121212121
158;t_all_tokio_v03;tra_road_mcar_bev_pass_engine_infl_uni_1;capacity_inst;tra;road;mcar;1;;;;2024;Vehicle unit;2828094.41953819
159;t_all_tokio_v03;tra_road_mcar_bev_pass_wallbox_infl_uni_g2v_1;capacity_inst;tra;road;mcar;1;;;;2024;GW;0.61497456329932
160;t_all_tokio_v03;tra_road_mcar_ice_pass_cng_1;capacity_inst;tra;road;mcar;1;;;;2024;Vehicle unit;141404.720976909
161;t_all_tokio_v03;tra_road_mcar_ice_pass_diesel_1;capacity_inst;tra;road;mcar;1;;;;2024;Vehicle unit;5656188.83907638
162;t_all_tokio_v03;tra_road_mcar_ice_pass_gasoline_1;capacity_inst;tra;road;mcar;1;;;;2024;Vehicle unit;11312377.6781528
163;t_all_tokio_v03;tra_road_mcar_ice_pass_lpg_1;capacity_inst;tra;road;mcar;1;;;;2024;Vehicle unit;141404.720976909
164;t_all_tokio_v03;tra_road_motorc_bev_pass_1;capacity_inst;tra;road;motorc;1;;;;2024;Vehicle unit;2400135.74915811
165;t_all_tokio_v03;tra_road_mtruck_ice_frei_diesel_1;capacity_inst;tra;road;mtruck;1;;;;2024;Vehicle unit;426607.133333333
166;t_all_tokio_v03;tra_road_mtruck_ice_frei_gasoline_1;capacity_inst;tra;road;mtruck;1;;;;2024;Vehicle unit;16407.9666666667
167;t_all_tokio_v03;tra_water_ice_frei_diesel_1;capacity_inst;tra;water;ice;1;;;;2024;Vehicle unit;289.976835624036
168;t_all_tokio_v03;x2x_x2liquid_source_biodiesel;capacity_inst;x2x;x2liquid;source;0;;;;2024;PJ;7.162356
169;t_all_tokio_v03;x2x_x2liquid_source_bioethanol;capacity_inst;x2x;x2liquid;source;0;;;;2024;PJ;0.824456
170;t_all_tokio_v03;x2x_x2liquid_source_biokerosene;capacity_inst;x2x;x2liquid;source;0;;;;2024;PJ;3.013698
171;t_all_tokio_v03;a_b_pow_flow_1_ag;capacity_inst;a;b;pow;1;;;;2027;GW;2.31204980269174
172;t_all_tokio_v03;a_e_pow_flow_1_ag;capacity_inst;a;e;pow;1;;;;2027;GW;1.96116877652668
173;t_all_tokio_v03;a_f_pow_flow_1_ag;capacity_inst;a;f;pow;1;;;;2027;GW;1.96116877652668
174;t_all_tokio_v03;a_pow_combustion_ic_biogas_1_ag;capacity_inst;a;pow;combustion;1;;;;2027;GW;1.62907154382645
175;t_all_tokio_v03;a_pow_combustion_st_biomass_1_ag;capacity_inst;a;pow;combustion;1;;;;2027;GW;2.52120912139517
176;t_all_tokio_v03;a_pow_wind_turbine_off_fl_1_ag;capacity_inst;a;pow;wind;1;;;;2027;GW;5.42436361660508
177;t_all_tokio_v03;b_a_pow_flow_1_ag;capacity_inst;b;a;pow;1;;;;2027;GW;3.92233755305336
178;t_all_tokio_v03;b_c_pow_flow_1_ag;capacity_inst;b;c;pow;1;;;;2027;GW;1.96116877652668
179;t_all_tokio_v03;b_pow_combustion_ic_biogas_1_ag;capacity_inst;b;pow;combustion;1;;;;2027;GW;2.88491281013373
180;t_all_tokio_v03;b_pow_photovoltaic_fiel_gm_1_ag;capacity_inst;b;pow;photovoltaic;1;;;;2027;GW;90.891931760878
181;t_all_tokio_v03;c_b_pow_flow_1_ag;capacity_inst;c;b;pow;1;;;;2027;GW;1.96116877652668
182;t_all_tokio_v03;c_d_pow_flow_1_ag;capacity_inst;c;d;pow;1;;;;2027;GW;23.5339397822781
183;t_all_tokio_v03;c_pow_combustion_ic_biogas_1_ag;capacity_inst;c;pow;combustion;1;;;;2027;GW;0.459173777343672
184;t_all_tokio_v03;c_pow_combustion_st_biomass_1_ag;capacity_inst;c;pow;combustion;1;;;;2027;GW;0.824798358900282
185;t_all_tokio_v03;c_pow_wind_turbine_on_1_ag;capacity_inst;c;pow;wind;1;;;;2027;GW;6.20487923366909
186;t_all_tokio_v03;d_c_pow_flow_1_ag;capacity_inst;d;c;pow;1;;;;2027;GW;43.392183088827
187;t_all_tokio_v03;d_e_pow_flow_1_ag;capacity_inst;d;e;pow;1;;;;2027;GW;35.4180892030162
188;t_all_tokio_v03;d_pow_combustion_ic_biogas_1_ag;capacity_inst;d;pow;combustion;1;;;;2027;GW;0.486854380140216
189;t_all_tokio_v03;d_pow_wind_turbine_on_1_ag;capacity_inst;d;pow;wind;1;;;;2027;GW;205.106009421011
190;t_all_tokio_v03;e_a_pow_flow_1_ag;capacity_inst;e;a;pow;1;;;;2027;GW;3.92233755305336
191;t_all_tokio_v03;e_f_pow_flow_1_ag;capacity_inst;e;f;pow;1;;;;2027;GW;0.980584388263341
192;t_all_tokio_v03;e_pow_combustion_ic_biogas_1_ag;capacity_inst;e;pow;combustion;1;;;;2027;GW;1.2294521556885
193;t_all_tokio_v03;e_pow_wind_turbine_1_ag;capacity_inst;e;pow;wind;1;;;;2027;GW;17.954627817241
194;t_all_tokio_v03;e_pow_wind_turbine_on_1_ag;capacity_inst;e;pow;wind;1;;;;2027;GW;3.32358599744564
195;t_all_tokio_v03;f_a_pow_flow_1_ag;capacity_inst;f;a;pow;1;;;;2027;GW;1.0
196;t_all_tokio_v03;f_e_pow_flow_1_ag;capacity_inst;f;e;pow;1;;;;2027;GW;0.5
197;t_all_tokio_v03;f_pow_combustion_ic_biogas_1_ag;capacity_inst;f;pow;combustion;1;;;;2027;GW;0.55732435578089
198;t_all_tokio_v03;f_pow_combustion_st_biomass_1_ag;capacity_inst;f;pow;combustion;1;;;;2027;GW;1.87634340883751
199;t_all_tokio_v03;g_b_pow_flow_1_ag;capacity_inst;g;b;pow;1;;;;2027;GW;2.74563628713735
200;t_all_tokio_v03;g_pow_combustion_ic_biogas_1_ag;capacity_inst;g;pow;combustion;1;;;;2027;GW;1.15710500302106
201;t_all_tokio_v03;g_pow_wind_turbine_on_1_ag;capacity_inst;g;pow;wind;1;;;;2027;GW;62.2794273310849
202;t_all_tokio_v03;hea_cts_t1e_heat_exchanger_hth_1;capacity_inst;hea;cts;t1e;1;;;;2027;GW;3.01652772257977
203;t_all_tokio_v03;hea_cts_t1e_heater_boil_cd_gas_1;capacity_inst;hea;cts;t1e;1;;;;2027;GW;2.88632921782746
204;t_all_tokio_v03;hea_cts_t1e_heater_hp_air_1;capacity_inst;hea;cts;t1e;1;;;;2027;GW;78.3729233663549
205;t_all_tokio_v03;hea_cts_t1e_savings_1;capacity_inst;hea;cts;t1e;1;;;;2027;PJ;7.3989514628784
206;t_all_tokio_v03;hea_cts_t1n_heat_exchanger_hth_1;capacity_inst;hea;cts;t1n;1;;;;2027;GW;0.698601085082218
