id;scenario;process;parameter;sector;category;specification;new;groups;input_groups;output_groups;year;unit;value
1;t_all_tokio;a_b_pow_flow_1_ag;capacity_inst;a;b;pow;0;;;;2021;GW;3.92233755305336
2;t_all_tokio;a_e_pow_flow_1_ag;capacity_inst;a;e;pow;0;;;;2021;GW;1.96116877652668
3;t_all_tokio;a_f_pow_flow_1_ag;capacity_inst;a;f;pow;0;;;;2021;GW;1.96116877652668
4;t_all_tokio;b_a_pow_flow_1_ag;capacity_inst;b;a;pow;0;;;;2021;GW;3.92233755305336
5;t_all_tokio;b_c_pow_flow_1_ag;capacity_inst;b;c;pow;0;;;;2021;GW;1.96116877652668
6;t_all_tokio;c_b_pow_flow_1_ag;capacity_inst;c;b;pow;0;;;;2021;GW;1.96116877652668
7;t_all_tokio;c_d_pow_flow_1_ag;capacity_inst;c;d;pow;0;;;;2021;GW;7.14409133602335
8;t_all_tokio;d_c_pow_flow_1_ag;capacity_inst;d;c;pow;0;;;;2021;GW;13.3773028708929
9;t_all_tokio;d_e_pow_flow_1_ag;capacity_inst;d;e;pow;0;;;;2021;GW;30.4363190109442
10;t_all_tokio;e_a_pow_flow_1_ag;capacity_inst;e;a;pow;0;;;;2021;GW;3.92233755305336
11;t_all_tokio;e_f_pow_flow_1_ag;capacity_inst;e;f;pow;0;;;;2021;GW;0.980584388263341
12;t_all_tokio;f_e_pow_flow_1_ag;capacity_inst;f;e;pow;0;;;;2021;GW;0.980584388263341
13;t_all_tokio;g_b_pow_flow_1_ag;capacity_inst;g;b;pow;0;;;;2021;GW;2.74563628713735
14;t_all_tokio;x2x_x2liquid_source_biodiesel;capacity_inst;x2x;x2liquid;source;0;;;;2021;PJ;3.581178
15;t_all_tokio;x2x_x2liquid_source_bioethanol;capacity_inst;x2x;x2liquid;source;0;;;;2021;PJ;0.412228
16;t_all_tokio;x2x_x2liquid_source_biokerosene;capacity_inst;x2x;x2liquid;source;0;;;;2021;PJ;1.506849
17;t_all_tokio;a_b_pow_flow_1_ag;capacity_inst;a;b;pow;0;;;;2024;GW;3.92233755305336
18;t_all_tokio;a_e_pow_flow_1_ag;capacity_inst;a;e;pow;0;;;;2024;GW;1.96116877652668
19;t_all_tokio;a_f_pow_flow_1_ag;capacity_inst;a;f;pow;0;;;;2024;GW;1.96116877652668
20;t_all_tokio;a_pow_combustion_ic_biogas_1_ag;capacity_inst;a;pow;combustion;0;;;;2024;GW;1.56695729806095
21;t_all_tokio;a_pow_combustion_st_biomass_1_ag;capacity_inst;a;pow;combustion;0;;;;2024;GW;2.52120912139517
22;t_all_tokio;b_a_pow_flow_1_ag;capacity_inst;b;a;pow;0;;;;2024;GW;3.92233755305336
23;t_all_tokio;b_c_pow_flow_1_ag;capacity_inst;b;c;pow;0;;;;2024;GW;1.96116877652668
24;t_all_tokio;b_pow_combustion_ic_biogas_1_ag;capacity_inst;b;pow;combustion;0;;;;2024;GW;2.82342554727436
25;t_all_tokio;b_pow_photovoltaic_fiel_gm_1_ag;capacity_inst;b;pow;photovoltaic;0;;;;2024;GW;90.891931760878
26;t_all_tokio;c_b_pow_flow_1_ag;capacity_inst;c;b;pow;0;;;;2024;GW;1.96116877652668
27;t_all_tokio;c_d_pow_flow_1_ag;capacity_inst;c;d;pow;0;;;;2024;GW;7.14409133602335
28;t_all_tokio;c_pow_combustion_ic_biogas_1_ag;capacity_inst;c;pow;combustion;0;;;;2024;GW;0.454627898760989
29;t_all_tokio;c_pow_combustion_st_biomass_1_ag;capacity_inst;c;pow;combustion;0;;;;2024;GW;0.824798358900282
30;t_all_tokio;c_pow_wind_turbine_on_1_ag;capacity_inst;c;pow;wind;0;;;;2024;GW;4.39735066537127
31;t_all_tokio;d_c_pow_flow_1_ag;capacity_inst;d;c;pow;0;;;;2024;GW;13.3773028708929
32;t_all_tokio;d_e_pow_flow_1_ag;capacity_inst;d;e;pow;0;;;;2024;GW;30.4363190109442
33;t_all_tokio;d_pow_combustion_ic_biogas_1_ag;capacity_inst;d;pow;combustion;0;;;;2024;GW;0.480520277691331
34;t_all_tokio;d_pow_wind_turbine_on_1_ag;capacity_inst;d;pow;wind;0;;;;2024;GW;205.105014417464
35;t_all_tokio;e_a_pow_flow_1_ag;capacity_inst;e;a;pow;0;;;;2024;GW;3.92233755305336
36;t_all_tokio;e_f_pow_flow_1_ag;capacity_inst;e;f;pow;0;;;;2024;GW;0.980584388263341
37;t_all_tokio;e_pow_combustion_ic_biogas_1_ag;capacity_inst;e;pow;combustion;0;;;;2024;GW;1.21089453894576
38;t_all_tokio;e_pow_wind_turbine_on_1_ag;capacity_inst;e;pow;wind;0;;;;2024;GW;6.93355777982103
39;t_all_tokio;f_e_pow_flow_1_ag;capacity_inst;f;e;pow;0;;;;2024;GW;0.980584388263341
40;t_all_tokio;f_pow_combustion_ic_biogas_1_ag;capacity_inst;f;pow;combustion;0;;;;2024;GW;0.547759501680215
41;t_all_tokio;f_pow_combustion_st_biomass_1_ag;capacity_inst;f;pow;combustion;0;;;;2024;GW;1.87634340883751
42;t_all_tokio;g_b_pow_flow_1_ag;capacity_inst;g;b;pow;0;;;;2024;GW;2.74563628713735
43;t_all_tokio;g_pow_combustion_ic_biogas_1_ag;capacity_inst;g;pow;combustion;0;;;;2024;GW;1.15710500302106
44;t_all_tokio;g_pow_wind_turbine_on_1_ag;capacity_inst;g;pow;wind;0;;;;2024;GW;49.8429563049692
45;t_all_tokio;hea_cts_t1e_heat_exchanger_hth_1;capacity_inst;hea;cts;t1e;1;;;;2024;GW;2.70195706381056
46;t_all_tokio;hea_cts_t1e_heat_exchanger_lth_1;capacity_inst;hea;cts;t1e;1;;;;2024;GW;0.603039374834093
47;t_all_tokio;hea_cts_t1e_heater_boil_cd_gas_1;capacity_inst;hea;cts;t1e;1;;;;2024;GW;59.0503021453391
48;t_all_tokio;hea_cts_t1e_savings_1;capacity_inst;hea;cts;t1e;1;;;;2024;PJ;7.3989514628784
49;t_all_tokio;hea_cts_t1n_heater_boil_cd_gas_1;capacity_inst;hea;cts;t1n;1;;;;2024;GW;0.443993211046308
50;t_all_tokio;hea_cts_t1n_water_heating_boil_et_1;capacity_inst;hea;cts;t1n;1;;;;2024;GW;0.045613256232497
51;t_all_tokio;hea_cts_t2e_savings_1;capacity_inst;hea;cts;t2e;1;;;;2024;PJ;3.80517503805175
52;t_all_tokio;hea_cts_t2n_heat_exchanger_hth_1;capacity_inst;hea;cts;t2n;1;;;;2024;GW;0.0418281755894466
53;t_all_tokio;hea_cts_t2n_water_heating_boil_et_1;capacity_inst;hea;cts;t2n;1;;;;2024;GW;0.0340858933335487
54;t_all_tokio;hea_district_heating_solar_LTH_1;capacity_inst;hea;district;heating;1;;;;2024;GW;0.158548959918823
55;t_all_tokio;hea_hh_me1_heat_exchanger_hth_1;capacity_inst;hea;hh;me1;1;;;;2024;GW;4.22089917028167
56;t_all_tokio;hea_hh_me1_water_heating_boil_et_1;capacity_inst;hea;hh;me1;1;;;;2024;GW;13.4774068706115
57;t_all_tokio;hea_hh_me2_heat_exchanger_hth_1;capacity_inst;hea;hh;me2;1;;;;2024;GW;7.83327907119895
58;t_all_tokio;hea_hh_me2_heater_hp_gro_1;capacity_inst;hea;hh;me2;1;;;;2024;GW;0.131065131912735
59;t_all_tokio;hea_hh_me2_water_heating_boil_et_1;capacity_inst;hea;hh;me2;1;;;;2024;GW;4.04259215744844
60;t_all_tokio;hea_hh_me3_heat_exchanger_hth_1;capacity_inst;hea;hh;me3;1;;;;2024;GW;1.53388390229575
61;t_all_tokio;hea_hh_me3_heater_hp_air_1;capacity_inst;hea;hh;me3;1;;;;2024;GW;0.00192351598173516
62;t_all_tokio;hea_hh_me3_water_heating_boil_et_1;capacity_inst;hea;hh;me3;1;;;;2024;GW;0.911647930440032
63;t_all_tokio;hea_hh_mn1_heat_exchanger_hth_1;capacity_inst;hea;hh;mn1;1;;;;2024;GW;0.951075989488026
64;t_all_tokio;hea_hh_mn1_heater_hp_gro_1;capacity_inst;hea;hh;mn1;1;;;;2024;GW;0.0634195839675292
65;t_all_tokio;hea_hh_mn1_water_heating_boil_et_1;capacity_inst;hea;hh;mn1;1;;;;2024;GW;1.38756269666484
66;t_all_tokio;hea_hh_re1_water_heating_boil_et_1;capacity_inst;hea;hh;re1;1;;;;2024;GW;6.37747804631171
67;t_all_tokio;hea_hh_re2_heater_et_boil_mono_1;capacity_inst;hea;hh;re2;1;;;;2024;GW;6.22201481064565
68;t_all_tokio;hea_hh_re2_water_heating_boil_et_1;capacity_inst;hea;hh;re2;1;;;;2024;GW;2.01722872893233
69;t_all_tokio;hea_hh_re3_heater_stov_wood_1;capacity_inst;hea;hh;re3;1;;;;2024;GW;0.711992764833467
70;t_all_tokio;hea_hh_re3_water_heating_boil_et_1;capacity_inst;hea;hh;re3;1;;;;2024;GW;0.0204798009645292
71;t_all_tokio;hea_hh_rn1_heater_et_boil_mono_1;capacity_inst;hea;hh;rn1;1;;;;2024;GW;1.83599695585997
72;t_all_tokio;hea_hh_rn1_heater_hp_air_1;capacity_inst;hea;hh;rn1;1;;;;2024;GW;0.110984271943176
73;t_all_tokio;hea_hh_rn1_water_heating_boil_et_1;capacity_inst;hea;hh;rn1;1;;;;2024;GW;0.634195839675292
74;t_all_tokio;hea_hh_ue1_heat_exchanger_hth_1;capacity_inst;hea;hh;ue1;1;;;;2024;GW;18.5530238741712
75;t_all_tokio;hea_hh_ue1_heater_hp_air_1;capacity_inst;hea;hh;ue1;1;;;;2024;GW;0.00396372399797059
76;t_all_tokio;hea_hh_ue2_heat_exchanger_hth_1;capacity_inst;hea;hh;ue2;1;;;;2024;GW;4.99068517862304
77;t_all_tokio;hea_hh_ue3_heat_exchanger_hth_1;capacity_inst;hea;hh;ue3;1;;;;2024;GW;0.885858535426969
78;t_all_tokio;hea_hh_ue3_heater_et_boil_mono_1;capacity_inst;hea;hh;ue3;1;;;;2024;GW;2.04884377198071
79;t_all_tokio;hea_hh_un1_heat_exchanger_hth_1;capacity_inst;hea;hh;un1;1;;;;2024;GW;0.397076126627883
80;t_all_tokio;hea_hh_un1_heater_et_boil_mono_1;capacity_inst;hea;hh;un1;1;;;;2024;GW;1.7996971229988
81;t_all_tokio;hea_hh_un1_heater_hp_gro_1;capacity_inst;hea;hh;un1;1;;;;2024;GW;0.110984271943176
82;t_all_tokio;hea_hh_un1_water_heating_boil_et_1;capacity_inst;hea;hh;un1;1;;;;2024;GW;0.459482343959023
83;t_all_tokio;helper_ind_chemi_steam;capacity_inst;helper;ind;chemi;0;;;;2024;PJ;42.9564578639597
84;t_all_tokio;ind_automobile_furnace_heat_proc_bio_1;capacity_inst;ind;automobile;furnace;1;;;;2024;GW;0.646942975780395
85;t_all_tokio;ind_automobile_hcv_bev_btry_1;capacity_inst;ind;automobile;hcv;1;;;;2024;Million units;0.0136842105263158
86;t_all_tokio;ind_automobile_hcv_bev_pnts_intg_1;capacity_inst;ind;automobile;hcv;1;;;;2024;Million units;0.0136842105263158
87;t_all_tokio;ind_automobile_hcv_icev_pnts_intg_1;capacity_inst;ind;automobile;hcv;1;;;;2024;Million units;0.0417894736842105
88;t_all_tokio;ind_automobile_heatpump_hot_water_elc_1;capacity_inst;ind;automobile;heatpump;1;;;;2024;GW;0.0725234330729127
89;t_all_tokio;ind_automobile_heatpump_space_heat_elc_1;capacity_inst;ind;automobile;heatpump;1;;;;2024;GW;0.56006585771464
90;t_all_tokio;ind_automobile_hvlt_1;capacity_inst;ind;automobile;hvlt;1;;;;2024;GW;0.222260273972603
91;t_all_tokio;ind_automobile_lcv_bev_btry_1;capacity_inst;ind;automobile;lcv;1;;;;2024;Million units;0.0473684210526316
92;t_all_tokio;ind_automobile_lcv_bev_pnts_intg_1;capacity_inst;ind;automobile;lcv;1;;;;2024;Million units;0.0473684210526316
93;t_all_tokio;ind_automobile_lcv_icev_pnts_intg_1;capacity_inst;ind;automobile;lcv;1;;;;2024;Million units;0.0190526315789474
94;t_all_tokio;ind_automobile_mcmp_1;capacity_inst;ind;automobile;mcmp;1;;;;2024;GW;0.0369769286229272
95;t_all_tokio;ind_automobile_pc_bev_btry_1;capacity_inst;ind;automobile;pc;1;;;;2024;Million units;0.549157894736842
96;t_all_tokio;ind_automobile_pc_bev_pnts_intg_1;capacity_inst;ind;automobile;pc;1;;;;2024;Million units;0.503789473684211
97;t_all_tokio;ind_automobile_pc_icev_pnts_intg_1;capacity_inst;ind;automobile;pc;1;;;;2024;Million units;0.702421052631579
98;t_all_tokio;ind_automobile_pc_phev_btry_1;capacity_inst;ind;automobile;pc;1;;;;2024;Million units;0.28
99;t_all_tokio;ind_automobile_pc_phev_pnts_intg_1;capacity_inst;ind;automobile;pc;1;;;;2024;Million units;0.211157894736842
100;t_all_tokio;ind_autoproducer_waste_municipal_bio_1;capacity_inst;ind;autoproducer;waste;1;;;;2024;GW;0.584804679767054
101;t_all_tokio;ind_cement_finish_1;capacity_inst;ind;cement;finish;1;;;;2024;Mt;0.921052631578947
102;t_all_tokio;ind_cement_rawmats_1;capacity_inst;ind;cement;rawmats;1;;;;2024;Mt;21.7675789473684
103;t_all_tokio;ind_cement_rk_1;capacity_inst;ind;cement;rk;1;;;;2024;Mt;0.635157894736843
104;t_all_tokio;ind_chemical_echem_1;capacity_inst;ind;chemical;echem;1;;;;2024;PJ;7.70722105263158
105;t_all_tokio;ind_chemical_mdrive_1;capacity_inst;ind;chemical;mdrive;1;;;;2024;PJ;9.64240588235293
106;t_all_tokio;ind_chemical_olefins_scrac_nap_1;capacity_inst;ind;chemical;olefins;1;;;;2024;Mt;0.472222222222223
107;t_all_tokio;ind_chemical_process_heat_bio_1;capacity_inst;ind;chemical;process;1;;;;2024;GW;0.742095875488704
108;t_all_tokio;ind_chemical_processes_others_bio_1;capacity_inst;ind;chemical;processes;1;;;;2024;PJ;45.5240233663125
109;t_all_tokio;ind_chemical_processes_others_cog_1;capacity_inst;ind;chemical;processes;1;;;;2024;PJ;24.1478487184136
110;t_all_tokio;ind_chemical_steam_bio_1;capacity_inst;ind;chemical;steam;1;;;;2024;GW;0.0522392487741277
111;t_all_tokio;ind_chemical_steam_dh_1;capacity_inst;ind;chemical;steam;1;;;;2024;GW;0.111096066141167
112;t_all_tokio;ind_chemical_steam_hfo_1;capacity_inst;ind;chemical;steam;1;;;;2024;GW;0.361746089568853
113;t_all_tokio;ind_copper_sec_1;capacity_inst;ind;copper;sec;1;;;;2024;Mt;0.002
114;t_all_tokio;ind_glass_cont_batchplant_1;capacity_inst;ind;glass;cont;1;;;;2024;Mt;1.1454
115;t_all_tokio;ind_glass_cont_forming_1;capacity_inst;ind;glass;cont;1;;;;2024;Mt;1.1454
116;t_all_tokio;ind_glass_cont_recu_1;capacity_inst;ind;glass;cont;1;;;;2024;Mt;0.640099999999999
117;t_all_tokio;ind_glass_fibe_1;capacity_inst;ind;glass;fibe;1;;;;2024;Mt;0.3391
118;t_all_tokio;ind_glass_flat_batchplant_1;capacity_inst;ind;glass;flat;1;;;;2024;Mt;0.1807
119;t_all_tokio;ind_glass_flat_fin_1;capacity_inst;ind;glass;flat;1;;;;2024;Mt;0.1807
120;t_all_tokio;ind_glass_flat_forming_1;capacity_inst;ind;glass;flat;1;;;;2024;Mt;0.1807
121;t_all_tokio;ind_glass_flat_rege_1;capacity_inst;ind;glass;flat;1;;;;2024;Mt;0.1807
122;t_all_tokio;ind_glass_spec_1;capacity_inst;ind;glass;spec;1;;;;2024;Mt;0.0716
123;t_all_tokio;ind_other_cool_elec_1;capacity_inst;ind;other;cool;1;;;;2024;GW;1.26952348307895
124;t_all_tokio;ind_other_ind_boiler_waste_1;capacity_inst;ind;other;ind;1;;;;2024;GW;3.86990530879578
125;t_all_tokio;ind_other_kiln_gas_1;capacity_inst;ind;other;kiln;1;;;;2024;PJ;20.1256497944056
126;t_all_tokio;ind_other_light_elc_1;capacity_inst;ind;other;light;1;;;;2024;PJ;13.1834865556446
127;t_all_tokio;ind_other_mdrive_elec_1;capacity_inst;ind;other;mdrive;1;;;;2024;PJ;174.701945518478
128;t_all_tokio;ind_other_pump_fans_elec_1;capacity_inst;ind;other;pump;1;;;;2024;GW;0.237746871522247
129;t_all_tokio;ind_other_steam_bio_1;capacity_inst;ind;other;steam;1;;;;2024;GW;7.06441308305978
130;t_all_tokio;ind_paper_rec_pulp_1;capacity_inst;ind;paper;rec;1;;;;2024;Mt;2.05752173913044
131;t_all_tokio;ind_steel_blafu_1;capacity_inst;ind;steel;blafu;1;;;;2024;Mt;22.2884382346353
132;t_all_tokio;ind_steel_casting_1;capacity_inst;ind;steel;casting;1;;;;2024;Mt;0.325000000000003
133;t_all_tokio;ind_steel_elefu_1;capacity_inst;ind;steel;elefu;1;;;;2024;Mt;11.3019
134;t_all_tokio;ind_steel_sinter_1;capacity_inst;ind;steel;sinter;1;;;;2024;Mt;6.6819576658174
135;t_all_tokio;pow_combustion_ic_biogas_1;capacity_inst;pow;combustion;ic;1;;;;2024;GW;2.59057477338546
136;t_all_tokio;pow_combustion_st_chp_biomass_14;capacity_inst;pow;combustion;st;1;;;;2024;GW;2.67276577414517
137;t_all_tokio;pow_combustion_st_chp_biomass_15;capacity_inst;pow;combustion;st;1;;;;2024;GW;2.07158267308172
138;t_all_tokio;pow_photovoltaic_fiel_gm_19;capacity_inst;pow;photovoltaic;fiel;1;;;;2024;GW;7.53797293916865
139;t_all_tokio;pow_wind_turbine_on_13;capacity_inst;pow;wind;turbine;1;;;;2024;GW;0.404972195116
140;t_all_tokio;pow_wind_turbine_on_19;capacity_inst;pow;wind;turbine;1;;;;2024;GW;1.7191
141;t_all_tokio;tra_air_ice_pass_inter_kerosene_1;capacity_inst;tra;air;ice;1;;;;2024;Vehicle unit;13.8229315617566
142;t_all_tokio;tra_rail_bemu_pass_long_1;capacity_inst;tra;rail;bemu;1;;;;2024;Vehicle unit;220.185066909976
143;t_all_tokio;tra_rail_ice_frei_short_ethanol_1;capacity_inst;tra;rail;ice;1;;;;2024;Vehicle unit;413.789834706807
144;t_all_tokio;tra_rail_oev_frei_long_1;capacity_inst;tra;rail;oev;1;;;;2024;Vehicle unit;297.407128136744
145;t_all_tokio;tra_rail_oev_pass_short_1;capacity_inst;tra;rail;oev;1;;;;2024;Vehicle unit;1868.17103683024
146;t_all_tokio;tra_road_bus_bev_pass_long_1;capacity_inst;tra;road;bus;1;;;;2024;Vehicle unit;118.948845835055
147;t_all_tokio;tra_road_bus_bev_pass_short_1;capacity_inst;tra;road;bus;1;;;;2024;Vehicle unit;5290.17289084979
148;t_all_tokio;tra_road_bus_ice_pass_long_diesel_1;capacity_inst;tra;road;bus;1;;;;2024;Vehicle unit;8802.21459179409
149;t_all_tokio;tra_road_bus_ice_pass_short_diesel_1;capacity_inst;tra;road;bus;1;;;;2024;Vehicle unit;58191.9017993477
150;t_all_tokio;tra_road_hcar_bev_pass_engine_infl_uni_1;capacity_inst;tra;road;hcar;1;;;;2024;Vehicle unit;812400.001894352
151;t_all_tokio;tra_road_hcar_bev_pass_wallbox_infl_uni_g2v_1;capacity_inst;tra;road;hcar;1;;;;2024;GW;0.312943303862066
152;t_all_tokio;tra_road_hcar_ice_pass_cng_1;capacity_inst;tra;road;hcar;1;;;;2024;Vehicle unit;40620.0000947176
153;t_all_tokio;tra_road_hcar_ice_pass_diesel_1;capacity_inst;tra;road;hcar;1;;;;2024;Vehicle unit;1624800.0037887
154;t_all_tokio;tra_road_hcar_ice_pass_gasoline_1;capacity_inst;tra;road;hcar;1;;;;2024;Vehicle unit;3249600.00757741
155;t_all_tokio;tra_road_hcar_ice_pass_lpg_1;capacity_inst;tra;road;hcar;1;;;;2024;Vehicle unit;40620.0000947176
156;t_all_tokio;tra_road_htruck_bev_frei_wallbox_infl_uni_g2v_1;capacity_inst;tra;road;htruck;1;;;;2024;GW;0.00230517030821918
157;t_all_tokio;tra_road_htruck_ice_frei_diesel_1;capacity_inst;tra;road;htruck;1;;;;2024;Vehicle unit;445834.304761905
158;t_all_tokio;tra_road_lcar_bev_pass_engine_infl_uni_1;capacity_inst;tra;road;lcar;1;;;;2024;Vehicle unit;1266548.47197792
159;t_all_tokio;tra_road_lcar_bev_pass_wallbox_infl_uni_g2v_1;capacity_inst;tra;road;lcar;1;;;;2024;GW;0.249047755503286
160;t_all_tokio;tra_road_lcar_ice_pass_cng_1;capacity_inst;tra;road;lcar;1;;;;2024;Vehicle unit;63327.423598896
161;t_all_tokio;tra_road_lcar_ice_pass_diesel_1;capacity_inst;tra;road;lcar;1;;;;2024;Vehicle unit;2533096.94395584
162;t_all_tokio;tra_road_lcar_ice_pass_gasoline_1;capacity_inst;tra;road;lcar;1;;;;2024;Vehicle unit;5066193.88791168
163;t_all_tokio;tra_road_lcar_ice_pass_lpg_1;capacity_inst;tra;road;lcar;1;;;;2024;Vehicle unit;63327.423598896
164;t_all_tokio;tra_road_ltruck_bev_frei_engine_infl_uni_1;capacity_inst;tra;road;ltruck;1;;;;2024;Vehicle unit;166792.249158249
165;t_all_tokio;tra_road_ltruck_bev_frei_wallbox_infl_uni_g2v_1;capacity_inst;tra;road;ltruck;1;;;;2024;GW;0.11273452283105
166;t_all_tokio;tra_road_ltruck_ice_frei_diesel_1;capacity_inst;tra;road;ltruck;1;;;;2024;Vehicle unit;2297327.2053872
167;t_all_tokio;tra_road_ltruck_ice_frei_gasoline_1;capacity_inst;tra;road;ltruck;1;;;;2024;Vehicle unit;283232.121212121
168;t_all_tokio;tra_road_mcar_bev_pass_engine_infl_uni_1;capacity_inst;tra;road;mcar;1;;;;2024;Vehicle unit;2828094.41953819
169;t_all_tokio;tra_road_mcar_bev_pass_wallbox_infl_uni_g2v_1;capacity_inst;tra;road;mcar;1;;;;2024;GW;0.61497456329932
170;t_all_tokio;tra_road_mcar_ice_pass_cng_1;capacity_inst;tra;road;mcar;1;;;;2024;Vehicle unit;141404.720976909
171;t_all_tokio;tra_road_mcar_ice_pass_diesel_1;capacity_inst;tra;road;mcar;1;;;;2024;Vehicle unit;5656188.83907638
172;t_all_tokio;tra_road_mcar_ice_pass_gasoline_1;capacity_inst;tra;road;mcar;1;;;;2024;Vehicle unit;11312377.6781528
173;t_all_tokio;tra_road_mcar_ice_pass_lpg_1;capacity_inst;tra;road;mcar;1;;;;2024;Vehicle unit;141404.720976909
174;t_all_tokio;tra_road_motorc_bev_pass_1;capacity_inst;tra;road;motorc;1;;;;2024;Vehicle unit;2400135.74915811
175;t_all_tokio;tra_road_mtruck_bev_frei_wallbox_infl_uni_g2v_1;capacity_inst;tra;road;mtruck;1;;;;2024;GW;0.00182840821917809
176;t_all_tokio;tra_road_mtruck_ice_frei_diesel_1;capacity_inst;tra;road;mtruck;1;;;;2024;Vehicle unit;426607.133333333
177;t_all_tokio;tra_road_mtruck_ice_frei_gasoline_1;capacity_inst;tra;road;mtruck;1;;;;2024;Vehicle unit;16407.9666666667
178;t_all_tokio;tra_water_ice_frei_diesel_1;capacity_inst;tra;water;ice;1;;;;2024;Vehicle unit;289.976835624036
179;t_all_tokio;x2x_x2gas_sr_syngas_1;capacity_inst;x2x;x2gas;sr;1;;;;2024;GW;24.5325403485288
180;t_all_tokio;x2x_x2liquid_ft_1;capacity_inst;x2x;x2liquid;ft;1;;;;2024;GW;31.644065596227
181;t_all_tokio;x2x_x2liquid_source_biodiesel;capacity_inst;x2x;x2liquid;source;0;;;;2024;PJ;7.162356
182;t_all_tokio;x2x_x2liquid_source_bioethanol;capacity_inst;x2x;x2liquid;source;0;;;;2024;PJ;0.824456
183;t_all_tokio;x2x_x2liquid_source_biokerosene;capacity_inst;x2x;x2liquid;source;0;;;;2024;PJ;3.013698
184;t_all_tokio;a_b_pow_flow_1_ag;capacity_inst;a;b;pow;0;;;;2027;GW;3.92233755305336
185;t_all_tokio;a_e_pow_flow_1_ag;capacity_inst;a;e;pow;0;;;;2027;GW;1.96116877652668
186;t_all_tokio;a_f_pow_flow_1_ag;capacity_inst;a;f;pow;0;;;;2027;GW;1.96116877652668
187;t_all_tokio;a_pow_combustion_ic_biogas_1_ag;capacity_inst;a;pow;combustion;0;;;;2027;GW;1.62907154382645
188;t_all_tokio;a_pow_combustion_st_biomass_1_ag;capacity_inst;a;pow;combustion;0;;;;2027;GW;2.52120912139517
189;t_all_tokio;a_pow_wind_turbine_off_fl_1_ag;capacity_inst;a;pow;wind;0;;;;2027;GW;5.42436361660508
190;t_all_tokio;b_a_pow_flow_1_ag;capacity_inst;b;a;pow;0;;;;2027;GW;3.92233755305336
191;t_all_tokio;b_c_pow_flow_1_ag;capacity_inst;b;c;pow;0;;;;2027;GW;1.96116877652668
192;t_all_tokio;b_pow_combustion_ic_biogas_1_ag;capacity_inst;b;pow;combustion;0;;;;2027;GW;2.88491281013373
193;t_all_tokio;b_pow_photovoltaic_fiel_gm_1_ag;capacity_inst;b;pow;photovoltaic;0;;;;2027;GW;90.891931760878
194;t_all_tokio;c_b_pow_flow_1_ag;capacity_inst;c;b;pow;0;;;;2027;GW;1.96116877652668
195;t_all_tokio;c_d_pow_flow_1_ag;capacity_inst;c;d;pow;0;;;;2027;GW;7.14409133602335
196;t_all_tokio;c_pow_combustion_ic_biogas_1_ag;capacity_inst;c;pow;combustion;0;;;;2027;GW;0.459173777343672
197;t_all_tokio;c_pow_combustion_st_biomass_1_ag;capacity_inst;c;pow;combustion;0;;;;2027;GW;0.824798358900282
198;t_all_tokio;c_pow_wind_turbine_on_1_ag;capacity_inst;c;pow;wind;0;;;;2027;GW;6.20487923366909
199;t_all_tokio;d_c_pow_flow_1_ag;capacity_inst;d;c;pow;0;;;;2027;GW;56.4385143984672
200;t_all_tokio;d_e_pow_flow_1_ag;capacity_inst;d;e;pow;0;;;;2027;GW;30.4363190109442
201;t_all_tokio;d_pow_combustion_ic_biogas_1_ag;capacity_inst;d;pow;combustion;0;;;;2027;GW;0.486854380140216
202;t_all_tokio;d_pow_wind_turbine_on_1_ag;capacity_inst;d;pow;wind;0;;;;2027;GW;205.105014417464
203;t_all_tokio;e_a_pow_flow_1_ag;capacity_inst;e;a;pow;0;;;;2027;GW;3.92233755305336
204;t_all_tokio;e_f_pow_flow_1_ag;capacity_inst;e;f;pow;0;;;;2027;GW;0.980584388263341
205;t_all_tokio;e_pow_combustion_ic_biogas_1_ag;capacity_inst;e;pow;combustion;0;;;;2027;GW;1.2294521556885
206;t_all_tokio;e_pow_wind_turbine_1_ag;capacity_inst;e;pow;wind;0;;;;2027;GW;22.0706717916068
207;t_all_tokio;e_pow_wind_turbine_on_1_ag;capacity_inst;e;pow;wind;0;;;;2027;GW;6.93355777982103
208;t_all_tokio;f_a_pow_flow_1_ag;capacity_inst;f;a;pow;0;;;;2027;GW;1.0
209;t_all_tokio;f_e_pow_flow_1_ag;capacity_inst;f;e;pow;0;;;;2027;GW;0.980584388263341
210;t_all_tokio;f_pow_combustion_ic_biogas_1_ag;capacity_inst;f;pow;combustion;0;;;;2027;GW;0.55732435578089
211;t_all_tokio;f_pow_combustion_st_biomass_1_ag;capacity_inst;f;pow;combustion;0;;;;2027;GW;1.87634340883751
212;t_all_tokio;g_b_pow_flow_1_ag;capacity_inst;g;b;pow;0;;;;2027;GW;2.74563628713735
213;t_all_tokio;g_pow_combustion_ic_biogas_1_ag;capacity_inst;g;pow;combustion;0;;;;2027;GW;1.15710500302106
214;t_all_tokio;g_pow_wind_turbine_on_1_ag;capacity_inst;g;pow;wind;0;;;;2027;GW;62.2794273310849
215;t_all_tokio;hea_cts_t1e_heat_exchanger_hth_1;capacity_inst;hea;cts;t1e;1;;;;2027;GW;5.57389280988719
216;t_all_tokio;hea_cts_t1e_heat_exchanger_lth_1;capacity_inst;hea;cts;t1e;1;;;;2027;GW;0.603039374834093
