id;scenario;process;parameter;sector;category;specification;new;groups;input_groups;output_groups;year;unit;value
1;t_all_riga_v02;a_b_pow_flow_1_ag;capacity_inst;a;b;pow;1;;;;2021;GW;0.636706419003585
2;t_all_riga_v02;a_e_pow_flow_1_ag;capacity_inst;a;e;pow;1;;;;2021;GW;1.96116877652668
3;t_all_riga_v02;a_f_pow_flow_1_ag;capacity_inst;a;f;pow;1;;;;2021;GW;1.96116877652668
4;t_all_riga_v02;b_a_pow_flow_1_ag;capacity_inst;b;a;pow;1;;;;2021;GW;3.92233755305336
5;t_all_riga_v02;b_c_pow_flow_1_ag;capacity_inst;b;c;pow;1;;;;2021;GW;1.96116877652668
6;t_all_riga_v02;c_b_pow_flow_1_ag;capacity_inst;c;b;pow;1;;;;2021;GW;1.96116877652668
7;t_all_riga_v02;c_d_pow_flow_1_ag;capacity_inst;c;d;pow;1;;;;2021;GW;22.8339397822781
8;t_all_riga_v02;d_c_pow_flow_1_ag;capacity_inst;d;c;pow;1;;;;2021;GW;13.3773028708929
9;t_all_riga_v02;d_e_pow_flow_1_ag;capacity_inst;d;e;pow;1;;;;2021;GW;37.2036408779473
10;t_all_riga_v02;e_a_pow_flow_1_ag;capacity_inst;e;a;pow;1;;;;2021;GW;3.92233755305336
11;t_all_riga_v02;e_f_pow_flow_1_ag;capacity_inst;e;f;pow;1;;;;2021;GW;0.980584388263341
12;t_all_riga_v02;g_b_pow_flow_1_ag;capacity_inst;g;b;pow;1;;;;2021;GW;2.74563628713735
13;t_all_riga_v02;x2x_x2liquid_source_biodiesel;capacity_inst;x2x;x2liquid;source;0;;;;2021;PJ;3.581178
14;t_all_riga_v02;x2x_x2liquid_source_bioethanol;capacity_inst;x2x;x2liquid;source;0;;;;2021;PJ;0.412228
15;t_all_riga_v02;x2x_x2liquid_source_biokerosene;capacity_inst;x2x;x2liquid;source;0;;;;2021;PJ;1.506849
16;t_all_riga_v02;a_b_pow_flow_1_ag;capacity_inst;a;b;pow;1;;;;2024;GW;2.31204980269174
17;t_all_riga_v02;a_e_pow_flow_1_ag;capacity_inst;a;e;pow;1;;;;2024;GW;1.96116877652668
18;t_all_riga_v02;a_f_pow_flow_1_ag;capacity_inst;a;f;pow;1;;;;2024;GW;1.96116877652668
19;t_all_riga_v02;a_pow_combustion_ic_biogas_1_ag;capacity_inst;a;pow;combustion;1;;;;2024;GW;1.56695729806095
20;t_all_riga_v02;a_pow_combustion_st_biomass_1_ag;capacity_inst;a;pow;combustion;1;;;;2024;GW;2.52120912139517
21;t_all_riga_v02;b_a_pow_flow_1_ag;capacity_inst;b;a;pow;1;;;;2024;GW;3.92233755305336
22;t_all_riga_v02;b_c_pow_flow_1_ag;capacity_inst;b;c;pow;1;;;;2024;GW;1.96116877652668
23;t_all_riga_v02;b_pow_combustion_ic_biogas_1_ag;capacity_inst;b;pow;combustion;1;;;;2024;GW;2.82342554727436
24;t_all_riga_v02;b_pow_photovoltaic_fiel_gm_1_ag;capacity_inst;b;pow;photovoltaic;1;;;;2024;GW;90.891931760878
25;t_all_riga_v02;c_b_pow_flow_1_ag;capacity_inst;c;b;pow;1;;;;2024;GW;1.96116877652668
26;t_all_riga_v02;c_d_pow_flow_1_ag;capacity_inst;c;d;pow;1;;;;2024;GW;22.8339397822781
27;t_all_riga_v02;c_pow_combustion_ic_biogas_1_ag;capacity_inst;c;pow;combustion;1;;;;2024;GW;0.454627898760989
28;t_all_riga_v02;c_pow_combustion_st_biomass_1_ag;capacity_inst;c;pow;combustion;1;;;;2024;GW;0.824798358900282
29;t_all_riga_v02;c_pow_wind_turbine_on_1_ag;capacity_inst;c;pow;wind;1;;;;2024;GW;4.39735066537127
30;t_all_riga_v02;d_c_pow_flow_1_ag;capacity_inst;d;c;pow;1;;;;2024;GW;13.3773028708929
31;t_all_riga_v02;d_e_pow_flow_1_ag;capacity_inst;d;e;pow;1;;;;2024;GW;37.2036408779473
32;t_all_riga_v02;d_pow_combustion_ic_biogas_1_ag;capacity_inst;d;pow;combustion;1;;;;2024;GW;0.480520277691331
33;t_all_riga_v02;d_pow_wind_turbine_on_1_ag;capacity_inst;d;pow;wind;1;;;;2024;GW;205.106009421011
34;t_all_riga_v02;e_a_pow_flow_1_ag;capacity_inst;e;a;pow;1;;;;2024;GW;3.92233755305336
35;t_all_riga_v02;e_f_pow_flow_1_ag;capacity_inst;e;f;pow;1;;;;2024;GW;0.980584388263341
36;t_all_riga_v02;e_pow_combustion_ic_biogas_1_ag;capacity_inst;e;pow;combustion;1;;;;2024;GW;1.21089453894576
37;t_all_riga_v02;e_pow_wind_turbine_on_1_ag;capacity_inst;e;pow;wind;1;;;;2024;GW;6.93248218415737
38;t_all_riga_v02;f_a_pow_flow_1_ag;capacity_inst;f;a;pow;1;;;;2024;GW;1.0
39;t_all_riga_v02;f_e_pow_flow_1_ag;capacity_inst;f;e;pow;1;;;;2024;GW;0.5
40;t_all_riga_v02;f_pow_combustion_ic_biogas_1_ag;capacity_inst;f;pow;combustion;1;;;;2024;GW;0.547759501680215
41;t_all_riga_v02;f_pow_combustion_st_biomass_1_ag;capacity_inst;f;pow;combustion;1;;;;2024;GW;1.87634340883751
42;t_all_riga_v02;g_b_pow_flow_1_ag;capacity_inst;g;b;pow;1;;;;2024;GW;2.74563628713735
43;t_all_riga_v02;g_pow_combustion_ic_biogas_1_ag;capacity_inst;g;pow;combustion;1;;;;2024;GW;1.15710500302106
44;t_all_riga_v02;g_pow_wind_turbine_on_1_ag;capacity_inst;g;pow;wind;1;;;;2024;GW;49.8429563049692
45;t_all_riga_v02;hea_cts_t1e_heat_exchanger_hth_1;capacity_inst;hea;cts;t1e;1;;;;2024;GW;2.25796385276425
46;t_all_riga_v02;hea_cts_t1e_heater_hp_air_1;capacity_inst;hea;cts;t1e;1;;;;2024;GW;74.815067134084
47;t_all_riga_v02;hea_cts_t1e_savings_1;capacity_inst;hea;cts;t1e;1;;;;2024;PJ;7.3989514628784
48;t_all_riga_v02;hea_cts_t1n_heat_exchanger_hth_1;capacity_inst;hea;cts;t1n;1;;;;2024;GW;0.443993211046308
49;t_all_riga_v02;hea_cts_t1n_water_heating_boil_et_soco_1;capacity_inst;hea;cts;t1n;1;;;;2024;GW;0.0369250169501167
50;t_all_riga_v02;hea_cts_t2e_savings_1;capacity_inst;hea;cts;t2e;1;;;;2024;PJ;3.80517503805175
51;t_all_riga_v02;hea_cts_t2n_heat_exchanger_hth_1;capacity_inst;hea;cts;t2n;1;;;;2024;GW;0.0418281755894466
52;t_all_riga_v02;hea_cts_t2n_water_heating_boil_et_soco_1;capacity_inst;hea;cts;t2n;1;;;;2024;GW;0.0275933422223965
53;t_all_riga_v02;hea_district_heating_solar_LTH_1;capacity_inst;hea;district;heating;1;;;;2024;GW;0.158548959918823
54;t_all_riga_v02;hea_hh_me1_heat_exchanger_hth_1;capacity_inst;hea;hh;me1;1;;;;2024;GW;1.3962124646329
55;t_all_riga_v02;hea_hh_me1_water_heating_boil_et_1;capacity_inst;hea;hh;me1;1;;;;2024;GW;13.9799997770219
56;t_all_riga_v02;hea_hh_me2_heat_exchanger_hth_1;capacity_inst;hea;hh;me2;1;;;;2024;GW;12.7234518627674
57;t_all_riga_v02;hea_hh_me2_heater_hp_gro_1;capacity_inst;hea;hh;me2;1;;;;2024;GW;0.131065131912735
58;t_all_riga_v02;hea_hh_me2_water_heating_boil_et_1;capacity_inst;hea;hh;me2;1;;;;2024;GW;2.81157405398586
59;t_all_riga_v02;hea_hh_me3_heat_exchanger_hth_1;capacity_inst;hea;hh;me3;1;;;;2024;GW;1.43632617899238
60;t_all_riga_v02;hea_hh_me3_heater_hp_air_1;capacity_inst;hea;hh;me3;1;;;;2024;GW;0.00192351598173516
61;t_all_riga_v02;hea_hh_me3_water_heating_boil_et_1;capacity_inst;hea;hh;me3;1;;;;2024;GW;0.873106607653515
62;t_all_riga_v02;hea_hh_mn1_heat_exchanger_hth_1;capacity_inst;hea;hh;mn1;1;;;;2024;GW;0.951075989488026
63;t_all_riga_v02;hea_hh_mn1_heater_hp_gro_1;capacity_inst;hea;hh;mn1;1;;;;2024;GW;0.0634195839675292
64;t_all_riga_v02;hea_hh_mn1_water_heating_boil_et_1;capacity_inst;hea;hh;mn1;1;;;;2024;GW;1.38756269666484
65;t_all_riga_v02;hea_hh_re1_water_heating_boil_et_1;capacity_inst;hea;hh;re1;1;;;;2024;GW;2.23224747939511
66;t_all_riga_v02;hea_hh_re3_heater_stov_wood_1;capacity_inst;hea;hh;re3;1;;;;2024;GW;0.619839302748496
67;t_all_riga_v02;hea_hh_re3_water_heating_boil_et_1;capacity_inst;hea;hh;re3;1;;;;2024;GW;0.00670974341160248
68;t_all_riga_v02;hea_hh_rn1_heater_et_boil_mono_1;capacity_inst;hea;hh;rn1;1;;;;2024;GW;1.83599695585997
69;t_all_riga_v02;hea_hh_rn1_heater_hp_air_1;capacity_inst;hea;hh;rn1;1;;;;2024;GW;0.110984271943176
70;t_all_riga_v02;hea_hh_rn1_water_heating_boil_et_1;capacity_inst;hea;hh;rn1;1;;;;2024;GW;0.634195839675292
71;t_all_riga_v02;hea_hh_ue1_heat_exchanger_hth_1;capacity_inst;hea;hh;ue1;1;;;;2024;GW;14.7198570857682
72;t_all_riga_v02;hea_hh_ue2_heat_exchanger_hth_1;capacity_inst;hea;hh;ue2;1;;;;2024;GW;5.10259899349663
73;t_all_riga_v02;hea_hh_ue3_heat_exchanger_hth_1;capacity_inst;hea;hh;ue3;1;;;;2024;GW;3.21707506595139
74;t_all_riga_v02;hea_hh_ue3_heater_et_boil_mono_1;capacity_inst;hea;hh;ue3;1;;;;2024;GW;0.121710071755154
75;t_all_riga_v02;hea_hh_un1_heater_et_boil_mono_1;capacity_inst;hea;hh;un1;1;;;;2024;GW;2.15309487569762
76;t_all_riga_v02;hea_hh_un1_heater_hp_gro_1;capacity_inst;hea;hh;un1;1;;;;2024;GW;0.110984271943176
77;t_all_riga_v02;hea_hh_un1_water_heating_boil_et_1;capacity_inst;hea;hh;un1;1;;;;2024;GW;0.634195839675292
78;t_all_riga_v02;helper_ind_chemi_steam;capacity_inst;helper;ind;chemi;0;;;;2024;PJ;26.7563214553837
79;t_all_riga_v02;ind_automobile_furnace_heat_proc_bio_1;capacity_inst;ind;automobile;furnace;1;;;;2024;GW;0.646942975780395
80;t_all_riga_v02;ind_automobile_hcv_bev_btry_1;capacity_inst;ind;automobile;hcv;1;;;;2024;Million units;0.0136842105263158
81;t_all_riga_v02;ind_automobile_hcv_bev_pnts_intg_1;capacity_inst;ind;automobile;hcv;1;;;;2024;Million units;0.0136842105263158
82;t_all_riga_v02;ind_automobile_hcv_icev_pnts_intg_1;capacity_inst;ind;automobile;hcv;1;;;;2024;Million units;0.0417894736842105
83;t_all_riga_v02;ind_automobile_heatexchanger_space_heat_dh_1;capacity_inst;ind;automobile;heatexchanger;1;;;;2024;GW;0.650510302159084
84;t_all_riga_v02;ind_automobile_heatpump_hot_water_elc_1;capacity_inst;ind;automobile;heatpump;1;;;;2024;GW;0.0793012108506904
85;t_all_riga_v02;ind_automobile_hvlt_1;capacity_inst;ind;automobile;hvlt;1;;;;2024;GW;0.222260273972603
86;t_all_riga_v02;ind_automobile_lcv_bev_btry_1;capacity_inst;ind;automobile;lcv;1;;;;2024;Million units;0.0473684210526316
87;t_all_riga_v02;ind_automobile_lcv_bev_pnts_intg_1;capacity_inst;ind;automobile;lcv;1;;;;2024;Million units;0.0473684210526316
88;t_all_riga_v02;ind_automobile_lcv_icev_pnts_intg_1;capacity_inst;ind;automobile;lcv;1;;;;2024;Million units;0.0190526315789474
89;t_all_riga_v02;ind_automobile_mcmp_1;capacity_inst;ind;automobile;mcmp;1;;;;2024;GW;0.103269646719539
90;t_all_riga_v02;ind_automobile_pc_bev_btry_1;capacity_inst;ind;automobile;pc;1;;;;2024;Million units;0.549157894736842
91;t_all_riga_v02;ind_automobile_pc_bev_pnts_intg_1;capacity_inst;ind;automobile;pc;1;;;;2024;Million units;0.503789473684211
92;t_all_riga_v02;ind_automobile_pc_icev_pnts_intg_1;capacity_inst;ind;automobile;pc;1;;;;2024;Million units;0.702421052631579
93;t_all_riga_v02;ind_automobile_pc_phev_btry_1;capacity_inst;ind;automobile;pc;1;;;;2024;Million units;0.28
94;t_all_riga_v02;ind_automobile_pc_phev_pnts_intg_1;capacity_inst;ind;automobile;pc;1;;;;2024;Million units;0.211157894736842
95;t_all_riga_v02;ind_autoproducer_waste_municipal_bio_1;capacity_inst;ind;autoproducer;waste;1;;;;2024;GW;0.582010780654997
96;t_all_riga_v02;ind_cement_finish_1;capacity_inst;ind;cement;finish;1;;;;2024;Mt;0.921052631578947
97;t_all_riga_v02;ind_cement_rawmats_1;capacity_inst;ind;cement;rawmats;1;;;;2024;Mt;21.7675789473684
98;t_all_riga_v02;ind_cement_rk_1;capacity_inst;ind;cement;rk;1;;;;2024;Mt;0.635157894736843
99;t_all_riga_v02;ind_chemical_echem_1;capacity_inst;ind;chemical;echem;1;;;;2024;PJ;7.70722105263158
100;t_all_riga_v02;ind_chemical_mdrive_1;capacity_inst;ind;chemical;mdrive;1;;;;2024;PJ;9.64240588235293
101;t_all_riga_v02;ind_chemical_process_heat_coal_1;capacity_inst;ind;chemical;process;1;;;;2024;GW;0.633806712030322
102;t_all_riga_v02;ind_chemical_processes_others_bio_1;capacity_inst;ind;chemical;processes;1;;;;2024;PJ;109.310746827981
103;t_all_riga_v02;ind_chemical_processes_others_cog_1;capacity_inst;ind;chemical;processes;1;;;;2024;PJ;26.1416404894489
104;t_all_riga_v02;ind_chemical_steam_coal_1;capacity_inst;ind;chemical;steam;1;;;;2024;GW;0.507176095465734
105;t_all_riga_v02;ind_copper_sec_1;capacity_inst;ind;copper;sec;1;;;;2024;Mt;0.002
106;t_all_riga_v02;ind_glass_cont_batchplant_1;capacity_inst;ind;glass;cont;1;;;;2024;Mt;1.1454
107;t_all_riga_v02;ind_glass_cont_forming_1;capacity_inst;ind;glass;cont;1;;;;2024;Mt;1.1454
108;t_all_riga_v02;ind_glass_cont_recu_1;capacity_inst;ind;glass;cont;1;;;;2024;Mt;0.640099999999999
109;t_all_riga_v02;ind_glass_fibe_1;capacity_inst;ind;glass;fibe;1;;;;2024;Mt;0.3391
110;t_all_riga_v02;ind_glass_flat_batchplant_1;capacity_inst;ind;glass;flat;1;;;;2024;Mt;0.1807
111;t_all_riga_v02;ind_glass_flat_fin_1;capacity_inst;ind;glass;flat;1;;;;2024;Mt;0.1807
112;t_all_riga_v02;ind_glass_flat_forming_1;capacity_inst;ind;glass;flat;1;;;;2024;Mt;0.1807
113;t_all_riga_v02;ind_glass_flat_rege_1;capacity_inst;ind;glass;flat;1;;;;2024;Mt;0.1807
114;t_all_riga_v02;ind_glass_spec_1;capacity_inst;ind;glass;spec;1;;;;2024;Mt;0.0716
115;t_all_riga_v02;ind_other_cool_elec_1;capacity_inst;ind;other;cool;1;;;;2024;GW;1.27051929326167
116;t_all_riga_v02;ind_other_heatexchanger_steam_dh_1;capacity_inst;ind;other;heatexchanger;1;;;;2024;GW;1.57477420210401
117;t_all_riga_v02;ind_other_ind_boiler_waste_1;capacity_inst;ind;other;ind;1;;;;2024;GW;3.86990530879578
118;t_all_riga_v02;ind_other_kiln_gas_1;capacity_inst;ind;other;kiln;1;;;;2024;PJ;20.1256497944056
119;t_all_riga_v02;ind_other_light_elc_1;capacity_inst;ind;other;light;1;;;;2024;PJ;13.1834865556446
120;t_all_riga_v02;ind_other_mdrive_elec_1;capacity_inst;ind;other;mdrive;1;;;;2024;PJ;171.949004342007
121;t_all_riga_v02;ind_other_pump_fans_elec_1;capacity_inst;ind;other;pump;1;;;;2024;GW;0.237746871522247
122;t_all_riga_v02;ind_other_steam_bio_1;capacity_inst;ind;other;steam;1;;;;2024;GW;5.23151299401054
123;t_all_riga_v02;ind_paper_rec_pulp_1;capacity_inst;ind;paper;rec;1;;;;2024;Mt;2.05752173913044
124;t_all_riga_v02;ind_steel_blafu_1;capacity_inst;ind;steel;blafu;1;;;;2024;Mt;2.4398392
125;t_all_riga_v02;ind_steel_casting_1;capacity_inst;ind;steel;casting;1;;;;2024;Mt;0.325000000000003
126;t_all_riga_v02;ind_steel_elefu_1;capacity_inst;ind;steel;elefu;1;;;;2024;Mt;11.3019
127;t_all_riga_v02;ind_steel_sinter_1;capacity_inst;ind;steel;sinter;1;;;;2024;Mt;11.93102268352
128;t_all_riga_v02;pow_combustion_st_chp_biomass_14;capacity_inst;pow;combustion;st;1;;;;2024;GW;2.67276577414517
129;t_all_riga_v02;pow_combustion_st_chp_biomass_15;capacity_inst;pow;combustion;st;1;;;;2024;GW;2.07158267308172
130;t_all_riga_v02;pow_photovoltaic_fiel_gm_19;capacity_inst;pow;photovoltaic;fiel;1;;;;2024;GW;7.53797293916865
131;t_all_riga_v02;pow_wind_turbine_on_13;capacity_inst;pow;wind;turbine;1;;;;2024;GW;0.404972195116
132;t_all_riga_v02;pow_wind_turbine_on_19;capacity_inst;pow;wind;turbine;1;;;;2024;GW;1.7191
133;t_all_riga_v02;tra_air_ice_pass_inter_kerosene_1;capacity_inst;tra;air;ice;1;;;;2024;Vehicle unit;13.8229315617566
134;t_all_riga_v02;tra_rail_bemu_pass_long_1;capacity_inst;tra;rail;bemu;1;;;;2024;Vehicle unit;220.185066909976
135;t_all_riga_v02;tra_rail_ice_frei_short_ethanol_1;capacity_inst;tra;rail;ice;1;;;;2024;Vehicle unit;413.789834706807
136;t_all_riga_v02;tra_rail_oev_frei_long_1;capacity_inst;tra;rail;oev;1;;;;2024;Vehicle unit;216.805358225239
137;t_all_riga_v02;tra_rail_oev_pass_short_1;capacity_inst;tra;rail;oev;1;;;;2024;Vehicle unit;1868.17103683024
138;t_all_riga_v02;tra_road_bus_bev_pass_long_1;capacity_inst;tra;road;bus;1;;;;2024;Vehicle unit;118.948845835055
139;t_all_riga_v02;tra_road_bus_bev_pass_short_1;capacity_inst;tra;road;bus;1;;;;2024;Vehicle unit;5290.17289084979
140;t_all_riga_v02;tra_road_bus_ice_pass_long_diesel_1;capacity_inst;tra;road;bus;1;;;;2024;Vehicle unit;8802.21459179409
141;t_all_riga_v02;tra_road_bus_ice_pass_short_diesel_1;capacity_inst;tra;road;bus;1;;;;2024;Vehicle unit;58191.9017993477
142;t_all_riga_v02;tra_road_hcar_bev_pass_engine_infl_uni_1;capacity_inst;tra;road;hcar;1;;;;2024;Vehicle unit;812400.001894352
143;t_all_riga_v02;tra_road_hcar_bev_pass_wallbox_infl_uni_g2v_1;capacity_inst;tra;road;hcar;1;;;;2024;GW;0.307376746521883
144;t_all_riga_v02;tra_road_hcar_ice_pass_cng_1;capacity_inst;tra;road;hcar;1;;;;2024;Vehicle unit;40620.0000947176
145;t_all_riga_v02;tra_road_hcar_ice_pass_diesel_1;capacity_inst;tra;road;hcar;1;;;;2024;Vehicle unit;1624800.0037887
146;t_all_riga_v02;tra_road_hcar_ice_pass_gasoline_1;capacity_inst;tra;road;hcar;1;;;;2024;Vehicle unit;3249600.00757741
147;t_all_riga_v02;tra_road_hcar_ice_pass_lpg_1;capacity_inst;tra;road;hcar;1;;;;2024;Vehicle unit;40620.0000947176
148;t_all_riga_v02;tra_road_htruck_ice_frei_diesel_1;capacity_inst;tra;road;htruck;1;;;;2024;Vehicle unit;445834.304761905
149;t_all_riga_v02;tra_road_lcar_bev_pass_engine_infl_uni_1;capacity_inst;tra;road;lcar;1;;;;2024;Vehicle unit;1266548.47197792
150;t_all_riga_v02;tra_road_lcar_bev_pass_wallbox_infl_uni_g2v_1;capacity_inst;tra;road;lcar;1;;;;2024;GW;0.249047755503286
151;t_all_riga_v02;tra_road_lcar_ice_pass_cng_1;capacity_inst;tra;road;lcar;1;;;;2024;Vehicle unit;63327.423598896
152;t_all_riga_v02;tra_road_lcar_ice_pass_diesel_1;capacity_inst;tra;road;lcar;1;;;;2024;Vehicle unit;2533096.94395584
153;t_all_riga_v02;tra_road_lcar_ice_pass_gasoline_1;capacity_inst;tra;road;lcar;1;;;;2024;Vehicle unit;5066193.88791168
154;t_all_riga_v02;tra_road_lcar_ice_pass_lpg_1;capacity_inst;tra;road;lcar;1;;;;2024;Vehicle unit;63327.423598896
155;t_all_riga_v02;tra_road_ltruck_bev_frei_engine_infl_uni_1;capacity_inst;tra;road;ltruck;1;;;;2024;Vehicle unit;166792.249158249
156;t_all_riga_v02;tra_road_ltruck_bev_frei_wallbox_infl_uni_g2v_1;capacity_inst;tra;road;ltruck;1;;;;2024;GW;0.11273452283105
157;t_all_riga_v02;tra_road_ltruck_ice_frei_diesel_1;capacity_inst;tra;road;ltruck;1;;;;2024;Vehicle unit;2297327.2053872
158;t_all_riga_v02;tra_road_ltruck_ice_frei_gasoline_1;capacity_inst;tra;road;ltruck;1;;;;2024;Vehicle unit;283232.121212121
159;t_all_riga_v02;tra_road_mcar_bev_pass_engine_infl_uni_1;capacity_inst;tra;road;mcar;1;;;;2024;Vehicle unit;2828094.41953819
160;t_all_riga_v02;tra_road_mcar_bev_pass_wallbox_infl_uni_g2v_1;capacity_inst;tra;road;mcar;1;;;;2024;GW;0.61497456329932
161;t_all_riga_v02;tra_road_mcar_ice_pass_cng_1;capacity_inst;tra;road;mcar;1;;;;2024;Vehicle unit;141404.720976909
162;t_all_riga_v02;tra_road_mcar_ice_pass_diesel_1;capacity_inst;tra;road;mcar;1;;;;2024;Vehicle unit;5656188.83907638
163;t_all_riga_v02;tra_road_mcar_ice_pass_gasoline_1;capacity_inst;tra;road;mcar;1;;;;2024;Vehicle unit;11312377.6781528
164;t_all_riga_v02;tra_road_mcar_ice_pass_lpg_1;capacity_inst;tra;road;mcar;1;;;;2024;Vehicle unit;141404.720976909
165;t_all_riga_v02;tra_road_motorc_bev_pass_1;capacity_inst;tra;road;motorc;1;;;;2024;Vehicle unit;2400135.74915811
166;t_all_riga_v02;tra_road_mtruck_ice_frei_diesel_1;capacity_inst;tra;road;mtruck;1;;;;2024;Vehicle unit;426607.133333333
167;t_all_riga_v02;tra_road_mtruck_ice_frei_gasoline_1;capacity_inst;tra;road;mtruck;1;;;;2024;Vehicle unit;16407.9666666667
168;t_all_riga_v02;tra_water_ice_frei_diesel_1;capacity_inst;tra;water;ice;1;;;;2024;Vehicle unit;289.976835624036
169;t_all_riga_v02;x2x_x2liquid_source_biodiesel;capacity_inst;x2x;x2liquid;source;0;;;;2024;PJ;7.162356
170;t_all_riga_v02;x2x_x2liquid_source_bioethanol;capacity_inst;x2x;x2liquid;source;0;;;;2024;PJ;0.824456
171;t_all_riga_v02;x2x_x2liquid_source_biokerosene;capacity_inst;x2x;x2liquid;source;0;;;;2024;PJ;3.013698
172;t_all_riga_v02;a_b_pow_flow_1_ag;capacity_inst;a;b;pow;1;;;;2027;GW;2.31204980269174
173;t_all_riga_v02;a_e_pow_flow_1_ag;capacity_inst;a;e;pow;1;;;;2027;GW;1.96116877652668
174;t_all_riga_v02;a_f_pow_flow_1_ag;capacity_inst;a;f;pow;1;;;;2027;GW;1.96116877652668
175;t_all_riga_v02;a_pow_combustion_ic_biogas_1_ag;capacity_inst;a;pow;combustion;1;;;;2027;GW;1.62907154382645
176;t_all_riga_v02;a_pow_combustion_st_biomass_1_ag;capacity_inst;a;pow;combustion;1;;;;2027;GW;2.52120912139517
177;t_all_riga_v02;a_pow_wind_turbine_off_fl_1_ag;capacity_inst;a;pow;wind;1;;;;2027;GW;5.42436361660508
178;t_all_riga_v02;b_a_pow_flow_1_ag;capacity_inst;b;a;pow;1;;;;2027;GW;3.92233755305336
179;t_all_riga_v02;b_c_pow_flow_1_ag;capacity_inst;b;c;pow;1;;;;2027;GW;1.96116877652668
180;t_all_riga_v02;b_pow_combustion_ic_biogas_1_ag;capacity_inst;b;pow;combustion;1;;;;2027;GW;2.88491281013373
181;t_all_riga_v02;b_pow_photovoltaic_fiel_gm_1_ag;capacity_inst;b;pow;photovoltaic;1;;;;2027;GW;90.891931760878
182;t_all_riga_v02;c_b_pow_flow_1_ag;capacity_inst;c;b;pow;1;;;;2027;GW;1.96116877652668
183;t_all_riga_v02;c_d_pow_flow_1_ag;capacity_inst;c;d;pow;1;;;;2027;GW;22.8339397822781
184;t_all_riga_v02;c_pow_combustion_ic_biogas_1_ag;capacity_inst;c;pow;combustion;1;;;;2027;GW;0.459173777343672
185;t_all_riga_v02;c_pow_combustion_st_biomass_1_ag;capacity_inst;c;pow;combustion;1;;;;2027;GW;0.824798358900282
186;t_all_riga_v02;c_pow_wind_turbine_on_1_ag;capacity_inst;c;pow;wind;1;;;;2027;GW;6.20487923366909
187;t_all_riga_v02;d_c_pow_flow_1_ag;capacity_inst;d;c;pow;1;;;;2027;GW;45.9319719580324
188;t_all_riga_v02;d_e_pow_flow_1_ag;capacity_inst;d;e;pow;1;;;;2027;GW;39.1520287288728
189;t_all_riga_v02;d_pow_combustion_ic_biogas_1_ag;capacity_inst;d;pow;combustion;1;;;;2027;GW;0.486854380140216
190;t_all_riga_v02;d_pow_wind_turbine_on_1_ag;capacity_inst;d;pow;wind;1;;;;2027;GW;205.106009421011
191;t_all_riga_v02;e_a_pow_flow_1_ag;capacity_inst;e;a;pow;1;;;;2027;GW;3.92233755305336
192;t_all_riga_v02;e_f_pow_flow_1_ag;capacity_inst;e;f;pow;1;;;;2027;GW;0.980584388263341
193;t_all_riga_v02;e_pow_combustion_ic_biogas_1_ag;capacity_inst;e;pow;combustion;1;;;;2027;GW;1.2294521556885
194;t_all_riga_v02;e_pow_wind_turbine_1_ag;capacity_inst;e;pow;wind;1;;;;2027;GW;22.0706709999366
195;t_all_riga_v02;e_pow_wind_turbine_on_1_ag;capacity_inst;e;pow;wind;1;;;;2027;GW;6.93248218415737
196;t_all_riga_v02;f_a_pow_flow_1_ag;capacity_inst;f;a;pow;1;;;;2027;GW;1.0
197;t_all_riga_v02;f_e_pow_flow_1_ag;capacity_inst;f;e;pow;1;;;;2027;GW;0.5
198;t_all_riga_v02;f_pow_combustion_ic_biogas_1_ag;capacity_inst;f;pow;combustion;1;;;;2027;GW;0.55732435578089
199;t_all_riga_v02;f_pow_combustion_st_biomass_1_ag;capacity_inst;f;pow;combustion;1;;;;2027;GW;1.87634340883751
200;t_all_riga_v02;g_b_pow_flow_1_ag;capacity_inst;g;b;pow;1;;;;2027;GW;2.74563628713735
201;t_all_riga_v02;g_pow_combustion_ic_biogas_1_ag;capacity_inst;g;pow;combustion;1;;;;2027;GW;1.15710500302106
202;t_all_riga_v02;g_pow_wind_turbine_on_1_ag;capacity_inst;g;pow;wind;1;;;;2027;GW;62.2794273310849
203;t_all_riga_v02;hea_cts_t1e_heat_exchanger_hth_1;capacity_inst;hea;cts;t1e;1;;;;2027;GW;2.25796385276425
204;t_all_riga_v02;hea_cts_t1e_heater_hp_air_1;capacity_inst;hea;cts;t1e;1;;;;2027;GW;74.815067134084
205;t_all_riga_v02;hea_cts_t1e_savings_1;capacity_inst;hea;cts;t1e;1;;;;2027;PJ;7.3989514628784
206;t_all_riga_v02;hea_cts_t1e_water_heating_boil_et_1;capacity_inst;hea;cts;t1e;1;;;;2027;GW;0.0949976426996308
207;t_all_riga_v02;hea_cts_t1n_heat_exchanger_hth_1;capacity_inst;hea;cts;t1n;1;;;;2027;GW;0.816968385050685
208;t_all_riga_v02;hea_cts_t1n_water_heating_boil_et_1;capacity_inst;hea;cts;t1n;1;;;;2027;GW;0.036666839698714
209;t_all_riga_v02;hea_cts_t1n_water_heating_boil_et_soco_1;capacity_inst;hea;cts;t1n;1;;;;2027;GW;0.0369250169501167
210;t_all_riga_v02;hea_cts_t2e_heat_exchanger_hth_1;capacity_inst;hea;cts;t2e;1;;;;2027;GW;2.23123115224312
